tempid,latitude,longitude,startstation,endstation,count
1885,40.78907,-73.976,W 95 St & Broadway,W 87 St & West End Ave,264
1885,40.78901,-73.97605,W 95 St & Broadway,W 87 St & West End Ave,264
1885,40.78939,-73.97695,W 95 St & Broadway,W 87 St & West End Ave,264
1885,40.78963,-73.97752,W 95 St & Broadway,W 87 St & West End Ave,264
1885,40.78965,-73.97755,W 95 St & Broadway,W 87 St & West End Ave,264
1886,40.79199,-73.96818,Columbus Ave & W 95 St,W 63 St & Broadway,264
1886,40.79043,-73.9693,Columbus Ave & W 95 St,W 63 St & Broadway,264
1886,40.78843,-73.97077,Columbus Ave & W 95 St,W 63 St & Broadway,264
1886,40.78717,-73.97168,Columbus Ave & W 95 St,W 63 St & Broadway,264
1886,40.7865,-73.97219,Columbus Ave & W 95 St,W 63 St & Broadway,264
1886,40.78547,-73.97292,Columbus Ave & W 95 St,W 63 St & Broadway,264
1886,40.78455,-73.9736,Columbus Ave & W 95 St,W 63 St & Broadway,264
1886,40.78371,-73.97421,Columbus Ave & W 95 St,W 63 St & Broadway,264
1886,40.78264,-73.975,Columbus Ave & W 95 St,W 63 St & Broadway,264
1886,40.78101,-73.97617,Columbus Ave & W 95 St,W 63 St & Broadway,264
1886,40.78002,-73.97692,Columbus Ave & W 95 St,W 63 St & Broadway,264
1886,40.77938,-73.97738,Columbus Ave & W 95 St,W 63 St & Broadway,264
1886,40.77927,-73.97743,Columbus Ave & W 95 St,W 63 St & Broadway,264
1886,40.77891,-73.97769,Columbus Ave & W 95 St,W 63 St & Broadway,264
1886,40.77819,-73.97822,Columbus Ave & W 95 St,W 63 St & Broadway,264
1886,40.778,-73.97838,Columbus Ave & W 95 St,W 63 St & Broadway,264
1886,40.77674,-73.97932,Columbus Ave & W 95 St,W 63 St & Broadway,264
1886,40.77611,-73.97977,Columbus Ave & W 95 St,W 63 St & Broadway,264
1886,40.77476,-73.98076,Columbus Ave & W 95 St,W 63 St & Broadway,264
1886,40.77289,-73.98212,Columbus Ave & W 95 St,W 63 St & Broadway,264
1886,40.77228,-73.98254,Columbus Ave & W 95 St,W 63 St & Broadway,264
1886,40.7718,-73.98291,Columbus Ave & W 95 St,W 63 St & Broadway,264
1886,40.77173,-73.98296,Columbus Ave & W 95 St,W 63 St & Broadway,264
1886,40.7716,-73.98264,Columbus Ave & W 95 St,W 63 St & Broadway,264
1887,40.737,-73.99012,E 17 St & Broadway,W 24 St & 7 Ave,264
1887,40.73712,-73.99036,E 17 St & Broadway,W 24 St & 7 Ave,264
1887,40.73755,-73.99136,E 17 St & Broadway,W 24 St & 7 Ave,264
1887,40.73853,-73.99367,E 17 St & Broadway,W 24 St & 7 Ave,264
1887,40.73929,-73.99545,E 17 St & Broadway,W 24 St & 7 Ave,264
1887,40.74103,-73.99417,E 17 St & Broadway,W 24 St & 7 Ave,264
1887,40.7429,-73.9928,E 17 St & Broadway,W 24 St & 7 Ave,264
1887,40.74356,-73.99231,E 17 St & Broadway,W 24 St & 7 Ave,264
1887,40.74418,-73.99186,E 17 St & Broadway,W 24 St & 7 Ave,264
1887,40.74425,-73.99202,E 17 St & Broadway,W 24 St & 7 Ave,264
1887,40.74469,-73.99305,E 17 St & Broadway,W 24 St & 7 Ave,264
1887,40.74508,-73.99397,E 17 St & Broadway,W 24 St & 7 Ave,264
1887,40.74539,-73.99471,E 17 St & Broadway,W 24 St & 7 Ave,264
1887,40.74477,-73.99517,E 17 St & Broadway,W 24 St & 7 Ave,264
1887,40.74483,-73.99534,E 17 St & Broadway,W 24 St & 7 Ave,264
1888,40.78472,-73.96975,Central Park West & W 85 St,Grand Army Plaza & Central Park S,264
1888,40.78461,-73.96982,Central Park West & W 85 St,Grand Army Plaza & Central Park S,264
1888,40.78456,-73.9697,Central Park West & W 85 St,Grand Army Plaza & Central Park S,264
1888,40.78448,-73.96954,Central Park West & W 85 St,Grand Army Plaza & Central Park S,264
1888,40.78439,-73.96941,Central Park West & W 85 St,Grand Army Plaza & Central Park S,264
1888,40.7843,-73.96931,Central Park West & W 85 St,Grand Army Plaza & Central Park S,264
1888,40.7841,-73.96919,Central Park West & W 85 St,Grand Army Plaza & Central Park S,264
1888,40.78379,-73.96912,Central Park West & W 85 St,Grand Army Plaza & Central Park S,264
1888,40.78354,-73.96912,Central Park West & W 85 St,Grand Army Plaza & Central Park S,264
1888,40.78313,-73.96921,Central Park West & W 85 St,Grand Army Plaza & Central Park S,264
1888,40.78272,-73.96934,Central Park West & W 85 St,Grand Army Plaza & Central Park S,264
1888,40.78263,-73.96935,Central Park West & W 85 St,Grand Army Plaza & Central Park S,264
1888,40.78253,-73.96937,Central Park West & W 85 St,Grand Army Plaza & Central Park S,264
1888,40.78231,-73.96943,Central Park West & W 85 St,Grand Army Plaza & Central Park S,264
1888,40.78215,-73.96943,Central Park West & W 85 St,Grand Army Plaza & Central Park S,264
1888,40.78157,-73.96937,Central Park West & W 85 St,Grand Army Plaza & Central Park S,264
1888,40.78138,-73.9694,Central Park West & W 85 St,Grand Army Plaza & Central Park S,264
1888,40.78117,-73.96947,Central Park West & W 85 St,Grand Army Plaza & Central Park S,264
1888,40.78105,-73.96955,Central Park West & W 85 St,Grand Army Plaza & Central Park S,264
1888,40.78089,-73.96969,Central Park West & W 85 St,Grand Army Plaza & Central Park S,264
1888,40.78073,-73.96987,Central Park West & W 85 St,Grand Army Plaza & Central Park S,264
1888,40.7806,-73.97004,Central Park West & W 85 St,Grand Army Plaza & Central Park S,264
1888,40.78016,-73.97074,Central Park West & W 85 St,Grand Army Plaza & Central Park S,264
1888,40.77989,-73.97113,Central Park West & W 85 St,Grand Army Plaza & Central Park S,264
1888,40.77964,-73.97142,Central Park West & W 85 St,Grand Army Plaza & Central Park S,264
1888,40.77897,-73.97207,Central Park West & W 85 St,Grand Army Plaza & Central Park S,264
1888,40.77882,-73.97223,Central Park West & W 85 St,Grand Army Plaza & Central Park S,264
1888,40.77871,-73.97241,Central Park West & W 85 St,Grand Army Plaza & Central Park S,264
1888,40.77818,-73.97334,Central Park West & W 85 St,Grand Army Plaza & Central Park S,264
1888,40.77796,-73.97366,Central Park West & W 85 St,Grand Army Plaza & Central Park S,264
1888,40.7778,-73.97384,Central Park West & W 85 St,Grand Army Plaza & Central Park S,264
1888,40.77755,-73.97402,Central Park West & W 85 St,Grand Army Plaza & Central Park S,264
1888,40.77731,-73.97413,Central Park West & W 85 St,Grand Army Plaza & Central Park S,264
1888,40.77712,-73.97416,Central Park West & W 85 St,Grand Army Plaza & Central Park S,264
1888,40.77693,-73.97416,Central Park West & W 85 St,Grand Army Plaza & Central Park S,264
1888,40.77591,-73.97403,Central Park West & W 85 St,Grand Army Plaza & Central Park S,264
1888,40.77568,-73.97401,Central Park West & W 85 St,Grand Army Plaza & Central Park S,264
1888,40.77547,-73.97402,Central Park West & W 85 St,Grand Army Plaza & Central Park S,264
1888,40.77538,-73.97404,Central Park West & W 85 St,Grand Army Plaza & Central Park S,264
1888,40.77517,-73.97412,Central Park West & W 85 St,Grand Army Plaza & Central Park S,264
1888,40.77504,-73.9742,Central Park West & W 85 St,Grand Army Plaza & Central Park S,264
1888,40.77493,-73.9743,Central Park West & W 85 St,Grand Army Plaza & Central Park S,264
1888,40.77479,-73.97453,Central Park West & W 85 St,Grand Army Plaza & Central Park S,264
1888,40.77462,-73.9752,Central Park West & W 85 St,Grand Army Plaza & Central Park S,264
1888,40.77457,-73.97532,Central Park West & W 85 St,Grand Army Plaza & Central Park S,264
1888,40.77443,-73.97555,Central Park West & W 85 St,Grand Army Plaza & Central Park S,264
1888,40.77431,-73.97568,Central Park West & W 85 St,Grand Army Plaza & Central Park S,264
1888,40.77383,-73.97604,Central Park West & W 85 St,Grand Army Plaza & Central Park S,264
1888,40.7735,-73.97625,Central Park West & W 85 St,Grand Army Plaza & Central Park S,264
1888,40.77281,-73.97659,Central Park West & W 85 St,Grand Army Plaza & Central Park S,264
1888,40.77231,-73.97678,Central Park West & W 85 St,Grand Army Plaza & Central Park S,264
1888,40.77214,-73.97687,Central Park West & W 85 St,Grand Army Plaza & Central Park S,264
1888,40.77189,-73.97705,Central Park West & W 85 St,Grand Army Plaza & Central Park S,264
1888,40.77173,-73.97717,Central Park West & W 85 St,Grand Army Plaza & Central Park S,264
1888,40.77157,-73.97734,Central Park West & W 85 St,Grand Army Plaza & Central Park S,264
1888,40.77134,-73.97764,Central Park West & W 85 St,Grand Army Plaza & Central Park S,264
1888,40.77108,-73.97808,Central Park West & W 85 St,Grand Army Plaza & Central Park S,264
1888,40.77075,-73.97853,Central Park West & W 85 St,Grand Army Plaza & Central Park S,264
1888,40.77035,-73.97901,Central Park West & W 85 St,Grand Army Plaza & Central Park S,264
1888,40.76986,-73.9795,Central Park West & W 85 St,Grand Army Plaza & Central Park S,264
1888,40.76963,-73.97969,Central Park West & W 85 St,Grand Army Plaza & Central Park S,264
1888,40.76927,-73.9799,Central Park West & W 85 St,Grand Army Plaza & Central Park S,264
1888,40.76921,-73.97992,Central Park West & W 85 St,Grand Army Plaza & Central Park S,264
1888,40.76908,-73.97999,Central Park West & W 85 St,Grand Army Plaza & Central Park S,264
1888,40.76898,-73.97998,Central Park West & W 85 St,Grand Army Plaza & Central Park S,264
1888,40.76879,-73.9799,Central Park West & W 85 St,Grand Army Plaza & Central Park S,264
1888,40.76857,-73.97976,Central Park West & W 85 St,Grand Army Plaza & Central Park S,264
1888,40.76845,-73.97967,Central Park West & W 85 St,Grand Army Plaza & Central Park S,264
1888,40.76827,-73.97949,Central Park West & W 85 St,Grand Army Plaza & Central Park S,264
1888,40.76814,-73.97934,Central Park West & W 85 St,Grand Army Plaza & Central Park S,264
1888,40.76785,-73.97889,Central Park West & W 85 St,Grand Army Plaza & Central Park S,264
1888,40.76778,-73.97877,Central Park West & W 85 St,Grand Army Plaza & Central Park S,264
1888,40.76768,-73.97869,Central Park West & W 85 St,Grand Army Plaza & Central Park S,264
1888,40.76758,-73.97865,Central Park West & W 85 St,Grand Army Plaza & Central Park S,264
1888,40.76747,-73.97866,Central Park West & W 85 St,Grand Army Plaza & Central Park S,264
1888,40.76741,-73.97868,Central Park West & W 85 St,Grand Army Plaza & Central Park S,264
1888,40.76718,-73.97887,Central Park West & W 85 St,Grand Army Plaza & Central Park S,264
1888,40.76694,-73.97907,Central Park West & W 85 St,Grand Army Plaza & Central Park S,264
1888,40.76683,-73.97907,Central Park West & W 85 St,Grand Army Plaza & Central Park S,264
1888,40.76675,-73.97888,Central Park West & W 85 St,Grand Army Plaza & Central Park S,264
1888,40.76612,-73.97735,Central Park West & W 85 St,Grand Army Plaza & Central Park S,264
1888,40.76583,-73.97665,Central Park West & W 85 St,Grand Army Plaza & Central Park S,264
1888,40.76544,-73.97571,Central Park West & W 85 St,Grand Army Plaza & Central Park S,264
1888,40.76543,-73.97559,Central Park West & W 85 St,Grand Army Plaza & Central Park S,264
1888,40.76465,-73.97375,Central Park West & W 85 St,Grand Army Plaza & Central Park S,264
1888,40.7646,-73.97363,Central Park West & W 85 St,Grand Army Plaza & Central Park S,264
1888,40.76448,-73.97372,Central Park West & W 85 St,Grand Army Plaza & Central Park S,264
1888,40.76442,-73.97376,Central Park West & W 85 St,Grand Army Plaza & Central Park S,264
1889,40.71904,-73.95857,Berry St & N 8 St,Berry St & N 8 St,264
1890,40.73592,-73.98202,E 20 St & 2 Ave,E 15 St & 3 Ave,264
1890,40.73602,-73.98227,E 20 St & 2 Ave,E 15 St & 3 Ave,264
1890,40.73543,-73.98269,E 20 St & 2 Ave,E 15 St & 3 Ave,264
1890,40.73427,-73.98354,E 20 St & 2 Ave,E 15 St & 3 Ave,264
1890,40.73304,-73.98443,E 20 St & 2 Ave,E 15 St & 3 Ave,264
1890,40.73337,-73.98521,E 20 St & 2 Ave,E 15 St & 3 Ave,264
1890,40.73412,-73.987,E 20 St & 2 Ave,E 15 St & 3 Ave,264
1891,40.74769,-73.98488,E 33 St & 5 Ave,Broadway & W 25 St,264
1891,40.74905,-73.98806,E 33 St & 5 Ave,Broadway & W 25 St,264
1891,40.74869,-73.98812,E 33 St & 5 Ave,Broadway & W 25 St,264
1891,40.74843,-73.98816,E 33 St & 5 Ave,Broadway & W 25 St,264
1891,40.74772,-73.98832,E 33 St & 5 Ave,Broadway & W 25 St,264
1891,40.74714,-73.98842,E 33 St & 5 Ave,Broadway & W 25 St,264
1891,40.74679,-73.98845,E 33 St & 5 Ave,Broadway & W 25 St,264
1891,40.7462,-73.98856,E 33 St & 5 Ave,Broadway & W 25 St,264
1891,40.74605,-73.98861,E 33 St & 5 Ave,Broadway & W 25 St,264
1891,40.74596,-73.9886,E 33 St & 5 Ave,Broadway & W 25 St,264
1891,40.74582,-73.98863,E 33 St & 5 Ave,Broadway & W 25 St,264
1891,40.7453,-73.98874,E 33 St & 5 Ave,Broadway & W 25 St,264
1891,40.74453,-73.98888,E 33 St & 5 Ave,Broadway & W 25 St,264
1891,40.74441,-73.98892,E 33 St & 5 Ave,Broadway & W 25 St,264
1891,40.74433,-73.98895,E 33 St & 5 Ave,Broadway & W 25 St,264
1891,40.74389,-73.98904,E 33 St & 5 Ave,Broadway & W 25 St,264
1891,40.74334,-73.98913,E 33 St & 5 Ave,Broadway & W 25 St,264
1891,40.74287,-73.9892,E 33 St & 5 Ave,Broadway & W 25 St,264
1892,40.73629,-73.98471,E 19 St & 3 Ave,E 20 St & 2 Ave,263
1892,40.73638,-73.98493,E 19 St & 3 Ave,E 20 St & 2 Ave,263
1892,40.73697,-73.98452,E 19 St & 3 Ave,E 20 St & 2 Ave,263
1892,40.73592,-73.98202,E 19 St & 3 Ave,E 20 St & 2 Ave,263
1893,40.77817,-73.96078,Madison Ave & E 82 St,5 Ave & E 78 St,263
1893,40.77831,-73.96065,Madison Ave & E 82 St,5 Ave & E 78 St,263
1893,40.77889,-73.96023,Madison Ave & E 82 St,5 Ave & E 78 St,263
1893,40.77895,-73.96032,Madison Ave & E 82 St,5 Ave & E 78 St,263
1893,40.77926,-73.96105,Madison Ave & E 82 St,5 Ave & E 78 St,263
1893,40.77959,-73.96184,Madison Ave & E 82 St,5 Ave & E 78 St,263
1893,40.77832,-73.96276,Madison Ave & E 82 St,5 Ave & E 78 St,263
1893,40.77696,-73.96375,Madison Ave & E 82 St,5 Ave & E 78 St,263
1893,40.77632,-73.96423,Madison Ave & E 82 St,5 Ave & E 78 St,263
1894,40.7789,-73.97362,Central Park West & W 76 St,5 Ave & E 72 St,263
1894,40.77865,-73.97381,Central Park West & W 76 St,5 Ave & E 72 St,263
1894,40.77832,-73.97399,Central Park West & W 76 St,5 Ave & E 72 St,263
1894,40.77815,-73.97404,Central Park West & W 76 St,5 Ave & E 72 St,263
1894,40.77786,-73.97416,Central Park West & W 76 St,5 Ave & E 72 St,263
1894,40.77766,-73.97433,Central Park West & W 76 St,5 Ave & E 72 St,263
1894,40.77759,-73.97443,Central Park West & W 76 St,5 Ave & E 72 St,263
1894,40.77757,-73.97445,Central Park West & W 76 St,5 Ave & E 72 St,263
1894,40.77748,-73.97425,Central Park West & W 76 St,5 Ave & E 72 St,263
1894,40.77739,-73.97409,Central Park West & W 76 St,5 Ave & E 72 St,263
1894,40.77731,-73.97413,Central Park West & W 76 St,5 Ave & E 72 St,263
1894,40.77712,-73.97416,Central Park West & W 76 St,5 Ave & E 72 St,263
1894,40.77693,-73.97416,Central Park West & W 76 St,5 Ave & E 72 St,263
1894,40.77659,-73.97412,Central Park West & W 76 St,5 Ave & E 72 St,263
1894,40.77577,-73.97401,Central Park West & W 76 St,5 Ave & E 72 St,263
1894,40.77547,-73.97402,Central Park West & W 76 St,5 Ave & E 72 St,263
1894,40.77534,-73.97405,Central Park West & W 76 St,5 Ave & E 72 St,263
1894,40.7751,-73.97416,Central Park West & W 76 St,5 Ave & E 72 St,263
1894,40.77493,-73.9743,Central Park West & W 76 St,5 Ave & E 72 St,263
1894,40.77479,-73.97453,Central Park West & W 76 St,5 Ave & E 72 St,263
1894,40.77469,-73.97451,Central Park West & W 76 St,5 Ave & E 72 St,263
1894,40.77466,-73.97437,Central Park West & W 76 St,5 Ave & E 72 St,263
1894,40.77459,-73.97415,Central Park West & W 76 St,5 Ave & E 72 St,263
1894,40.7745,-73.97398,Central Park West & W 76 St,5 Ave & E 72 St,263
1894,40.77437,-73.97378,Central Park West & W 76 St,5 Ave & E 72 St,263
1894,40.77425,-73.97365,Central Park West & W 76 St,5 Ave & E 72 St,263
1894,40.77405,-73.97346,Central Park West & W 76 St,5 Ave & E 72 St,263
1894,40.77392,-73.97324,Central Park West & W 76 St,5 Ave & E 72 St,263
1894,40.77381,-73.97293,Central Park West & W 76 St,5 Ave & E 72 St,263
1894,40.77378,-73.97274,Central Park West & W 76 St,5 Ave & E 72 St,263
1894,40.77378,-73.9725,Central Park West & W 76 St,5 Ave & E 72 St,263
1894,40.77385,-73.97187,Central Park West & W 76 St,5 Ave & E 72 St,263
1894,40.7738,-73.97158,Central Park West & W 76 St,5 Ave & E 72 St,263
1894,40.77361,-73.97074,Central Park West & W 76 St,5 Ave & E 72 St,263
1894,40.77345,-73.97017,Central Park West & W 76 St,5 Ave & E 72 St,263
1894,40.77342,-73.9699,Central Park West & W 76 St,5 Ave & E 72 St,263
1894,40.77344,-73.96974,Central Park West & W 76 St,5 Ave & E 72 St,263
1894,40.77348,-73.96951,Central Park West & W 76 St,5 Ave & E 72 St,263
1894,40.77347,-73.96931,Central Park West & W 76 St,5 Ave & E 72 St,263
1894,40.7734,-73.9691,Central Park West & W 76 St,5 Ave & E 72 St,263
1894,40.77332,-73.96893,Central Park West & W 76 St,5 Ave & E 72 St,263
1894,40.77319,-73.96882,Central Park West & W 76 St,5 Ave & E 72 St,263
1894,40.77302,-73.96869,Central Park West & W 76 St,5 Ave & E 72 St,263
1894,40.77295,-73.96859,Central Park West & W 76 St,5 Ave & E 72 St,263
1894,40.77291,-73.96851,Central Park West & W 76 St,5 Ave & E 72 St,263
1894,40.77286,-73.96853,Central Park West & W 76 St,5 Ave & E 72 St,263
1894,40.77275,-73.9685,Central Park West & W 76 St,5 Ave & E 72 St,263
1894,40.7728,-73.96825,Central Park West & W 76 St,5 Ave & E 72 St,263
1894,40.77279,-73.96804,Central Park West & W 76 St,5 Ave & E 72 St,263
1894,40.77274,-73.96774,Central Park West & W 76 St,5 Ave & E 72 St,263
1894,40.77265,-73.96748,Central Park West & W 76 St,5 Ave & E 72 St,263
1894,40.77246,-73.96704,Central Park West & W 76 St,5 Ave & E 72 St,263
1894,40.7728,-73.96679,Central Park West & W 76 St,5 Ave & E 72 St,263
1895,40.75056,-73.99462,8 Ave & W 31 St,W 45 St & 8 Ave,263
1895,40.75153,-73.99394,8 Ave & W 31 St,W 45 St & 8 Ave,263
1895,40.75264,-73.99313,8 Ave & W 31 St,W 45 St & 8 Ave,263
1895,40.75611,-73.99061,8 Ave & W 31 St,W 45 St & 8 Ave,263
1895,40.75698,-73.99,8 Ave & W 31 St,W 45 St & 8 Ave,263
1895,40.75854,-73.98884,8 Ave & W 31 St,W 45 St & 8 Ave,263
1895,40.75916,-73.98838,8 Ave & W 31 St,W 45 St & 8 Ave,263
1895,40.75926,-73.98862,8 Ave & W 31 St,W 45 St & 8 Ave,263
1896,40.7431,-73.98212,Lexington Ave & E 29 St,Lexington Ave & E 26 St,263
1896,40.74147,-73.98332,Lexington Ave & E 29 St,Lexington Ave & E 26 St,263
1897,40.76224,-73.98791,W 49 St & 8 Ave,W 37 St & 10 Ave,263
1897,40.7626,-73.98876,W 49 St & 8 Ave,W 37 St & 10 Ave,263
1897,40.76287,-73.98942,W 49 St & 8 Ave,W 37 St & 10 Ave,263
1897,40.7626,-73.98962,W 49 St & 8 Ave,W 37 St & 10 Ave,263
1897,40.76225,-73.98988,W 49 St & 8 Ave,W 37 St & 10 Ave,263
1897,40.76114,-73.99068,W 49 St & 8 Ave,W 37 St & 10 Ave,263
1897,40.75993,-73.99154,W 49 St & 8 Ave,W 37 St & 10 Ave,263
1897,40.75856,-73.99256,W 49 St & 8 Ave,W 37 St & 10 Ave,263
1897,40.75741,-73.9934,W 49 St & 8 Ave,W 37 St & 10 Ave,263
1897,40.7561,-73.99435,W 49 St & 8 Ave,W 37 St & 10 Ave,263
1897,40.7557,-73.99465,W 49 St & 8 Ave,W 37 St & 10 Ave,263
1897,40.7557,-73.99468,W 49 St & 8 Ave,W 37 St & 10 Ave,263
1897,40.75566,-73.99474,W 49 St & 8 Ave,W 37 St & 10 Ave,263
1897,40.75533,-73.99499,W 49 St & 8 Ave,W 37 St & 10 Ave,263
1897,40.7555,-73.99539,W 49 St & 8 Ave,W 37 St & 10 Ave,263
1897,40.75556,-73.99554,W 49 St & 8 Ave,W 37 St & 10 Ave,263
1897,40.75564,-73.99573,W 49 St & 8 Ave,W 37 St & 10 Ave,263
1897,40.7557,-73.99588,W 49 St & 8 Ave,W 37 St & 10 Ave,263
1897,40.75582,-73.99617,W 49 St & 8 Ave,W 37 St & 10 Ave,263
1897,40.75641,-73.99755,W 49 St & 8 Ave,W 37 St & 10 Ave,263
1897,40.75656,-73.99793,W 49 St & 8 Ave,W 37 St & 10 Ave,263
1898,40.69201,-73.9813,Willoughby St & Fleet St,Clinton Ave & Myrtle Ave,263
1898,40.69203,-73.98174,Willoughby St & Fleet St,Clinton Ave & Myrtle Ave,263
1898,40.69203,-73.9818,Willoughby St & Fleet St,Clinton Ave & Myrtle Ave,263
1898,40.69243,-73.98178,Willoughby St & Fleet St,Clinton Ave & Myrtle Ave,263
1898,40.69306,-73.98176,Willoughby St & Fleet St,Clinton Ave & Myrtle Ave,263
1898,40.69339,-73.98175,Willoughby St & Fleet St,Clinton Ave & Myrtle Ave,263
1898,40.69358,-73.98174,Willoughby St & Fleet St,Clinton Ave & Myrtle Ave,263
1898,40.69357,-73.98119,Willoughby St & Fleet St,Clinton Ave & Myrtle Ave,263
1898,40.69356,-73.98102,Willoughby St & Fleet St,Clinton Ave & Myrtle Ave,263
1898,40.69354,-73.9802,Willoughby St & Fleet St,Clinton Ave & Myrtle Ave,263
1898,40.6935,-73.97912,Willoughby St & Fleet St,Clinton Ave & Myrtle Ave,263
1898,40.69344,-73.97783,Willoughby St & Fleet St,Clinton Ave & Myrtle Ave,263
1898,40.69335,-73.97509,Willoughby St & Fleet St,Clinton Ave & Myrtle Ave,263
1898,40.69332,-73.97422,Willoughby St & Fleet St,Clinton Ave & Myrtle Ave,263
1898,40.69329,-73.97387,Willoughby St & Fleet St,Clinton Ave & Myrtle Ave,263
1898,40.69282,-73.97378,Willoughby St & Fleet St,Clinton Ave & Myrtle Ave,263
1898,40.69171,-73.97356,Willoughby St & Fleet St,Clinton Ave & Myrtle Ave,263
1898,40.69169,-73.97281,Willoughby St & Fleet St,Clinton Ave & Myrtle Ave,263
1898,40.69161,-73.97056,Willoughby St & Fleet St,Clinton Ave & Myrtle Ave,263
1898,40.69154,-73.9686,Willoughby St & Fleet St,Clinton Ave & Myrtle Ave,263
1898,40.69154,-73.9685,Willoughby St & Fleet St,Clinton Ave & Myrtle Ave,263
1898,40.69202,-73.96859,Willoughby St & Fleet St,Clinton Ave & Myrtle Ave,263
1898,40.69312,-73.96881,Willoughby St & Fleet St,Clinton Ave & Myrtle Ave,263
1898,40.69327,-73.96884,Willoughby St & Fleet St,Clinton Ave & Myrtle Ave,263
1899,40.74276,-74.00749,W 15 St & 10 Ave,West St & Chambers St,263
1899,40.74243,-74.00772,W 15 St & 10 Ave,West St & Chambers St,263
1899,40.74211,-74.00781,W 15 St & 10 Ave,West St & Chambers St,263
1899,40.74209,-74.00781,W 15 St & 10 Ave,West St & Chambers St,263
1899,40.74207,-74.00778,W 15 St & 10 Ave,West St & Chambers St,263
1899,40.74185,-74.00783,W 15 St & 10 Ave,West St & Chambers St,263
1899,40.74184,-74.00782,W 15 St & 10 Ave,West St & Chambers St,263
1899,40.74181,-74.0077,W 15 St & 10 Ave,West St & Chambers St,263
1899,40.74192,-74.00765,W 15 St & 10 Ave,West St & Chambers St,263
1899,40.74196,-74.00773,W 15 St & 10 Ave,West St & Chambers St,263
1899,40.74211,-74.0081,W 15 St & 10 Ave,West St & Chambers St,263
1899,40.74211,-74.0082,W 15 St & 10 Ave,West St & Chambers St,263
1899,40.74205,-74.0083,W 15 St & 10 Ave,West St & Chambers St,263
1899,40.74219,-74.00864,W 15 St & 10 Ave,West St & Chambers St,263
1899,40.7422,-74.00872,W 15 St & 10 Ave,West St & Chambers St,263
1899,40.74224,-74.00907,W 15 St & 10 Ave,West St & Chambers St,263
1899,40.74194,-74.00916,W 15 St & 10 Ave,West St & Chambers St,263
1899,40.74087,-74.00938,W 15 St & 10 Ave,West St & Chambers St,263
1899,40.74065,-74.00946,W 15 St & 10 Ave,West St & Chambers St,263
1899,40.74044,-74.00956,W 15 St & 10 Ave,West St & Chambers St,263
1899,40.74013,-74.00983,W 15 St & 10 Ave,West St & Chambers St,263
1899,40.73999,-74.00993,W 15 St & 10 Ave,West St & Chambers St,263
1899,40.73986,-74.00995,W 15 St & 10 Ave,West St & Chambers St,263
1899,40.73965,-74.01006,W 15 St & 10 Ave,West St & Chambers St,263
1899,40.73926,-74.01021,W 15 St & 10 Ave,West St & Chambers St,263
1899,40.73899,-74.01027,W 15 St & 10 Ave,West St & Chambers St,263
1899,40.73879,-74.01028,W 15 St & 10 Ave,West St & Chambers St,263
1899,40.73829,-74.01024,W 15 St & 10 Ave,West St & Chambers St,263
1899,40.7377,-74.01017,W 15 St & 10 Ave,West St & Chambers St,263
1899,40.73741,-74.01017,W 15 St & 10 Ave,West St & Chambers St,263
1899,40.7361,-74.01027,W 15 St & 10 Ave,West St & Chambers St,263
1899,40.73543,-74.01037,W 15 St & 10 Ave,West St & Chambers St,263
1899,40.73515,-74.01039,W 15 St & 10 Ave,West St & Chambers St,263
1899,40.73487,-74.01042,W 15 St & 10 Ave,West St & Chambers St,263
1899,40.73469,-74.01043,W 15 St & 10 Ave,West St & Chambers St,263
1899,40.73449,-74.01041,W 15 St & 10 Ave,West St & Chambers St,263
1899,40.7343,-74.01042,W 15 St & 10 Ave,West St & Chambers St,263
1899,40.73372,-74.01048,W 15 St & 10 Ave,West St & Chambers St,263
1899,40.733,-74.01054,W 15 St & 10 Ave,West St & Chambers St,263
1899,40.7326,-74.01062,W 15 St & 10 Ave,West St & Chambers St,263
1899,40.73209,-74.01067,W 15 St & 10 Ave,West St & Chambers St,263
1899,40.7318,-74.01068,W 15 St & 10 Ave,West St & Chambers St,263
1899,40.73167,-74.01067,W 15 St & 10 Ave,West St & Chambers St,263
1899,40.73152,-74.01068,W 15 St & 10 Ave,West St & Chambers St,263
1899,40.73037,-74.01079,W 15 St & 10 Ave,West St & Chambers St,263
1899,40.72965,-74.01087,W 15 St & 10 Ave,West St & Chambers St,263
1899,40.72947,-74.01092,W 15 St & 10 Ave,West St & Chambers St,263
1899,40.72897,-74.01097,W 15 St & 10 Ave,West St & Chambers St,263
1899,40.72873,-74.01095,W 15 St & 10 Ave,West St & Chambers St,263
1899,40.72795,-74.01103,W 15 St & 10 Ave,West St & Chambers St,263
1899,40.72588,-74.01131,W 15 St & 10 Ave,West St & Chambers St,263
1899,40.72492,-74.01148,W 15 St & 10 Ave,West St & Chambers St,263
1899,40.72423,-74.01161,W 15 St & 10 Ave,West St & Chambers St,263
1899,40.72245,-74.01197,W 15 St & 10 Ave,West St & Chambers St,263
1899,40.72119,-74.01223,W 15 St & 10 Ave,West St & Chambers St,263
1899,40.72101,-74.01231,W 15 St & 10 Ave,West St & Chambers St,263
1899,40.72085,-74.01234,W 15 St & 10 Ave,West St & Chambers St,263
1899,40.71992,-74.01256,W 15 St & 10 Ave,West St & Chambers St,263
