index,endName,endLat,endLong,count,per_count
815,48 Ave & 30 Pl,40.74128309,-73.93725872,859,0.05
816,Lafayette Park,40.71346383,-74.06285852,838,0.05
817,Fairmount Ave,40.72572614,-74.07195926,816,0.05
818,Heights Elevator,40.74871595,-74.0404433,815,0.05
819,Carroll St & Franklin Ave,40.6679411,-73.9588,804,0.05
820,5 Corners Library,40.73496102,-74.05950308,786,0.05
821,Montgomery St & Franklin Ave,40.66643931,-73.96055639,786,0.05
822,4 Ave & 2 St,40.67461342,-73.98501143,782,0.05
823,47 Ave & Skillman Ave,40.74375241,-73.94176483,772,0.05
824,Henry St & Bay St,40.6725058,-74.00494695,761,0.05
825,Devoe St & Morgan Ave,40.713811,-73.93515,756,0.05
826,Leonard Gordon Park,40.74590997,-74.05727148,748,0.05
827,Dock 72 Way & Market St,40.69985,-73.97141,723,0.05
828,NYCBS Depot - GOW,40.66906014,-73.99463654,717,0.05
829,Stagg St & Morgan Ave,40.710681,-73.93372,708,0.05
830,Sullivan Pl & Bedford Ave,40.6642406,-73.9574686,704,0.05
831,34 Ave & 13 St,40.7638753,-73.9364848,699,0.05
832,40 Ave & Crescent St,40.7535992,-73.93795609,679,0.05
833,Bushwick Ave & McKibbin St,40.705517,-73.93936,678,0.05
834,Riverview Park,40.7443187,-74.0439909,659,0.05
835,27 Ave & 4 St,40.7747175,-73.9337894,629,0.05
836,Dey St,40.737711,-74.066921,623,0.05
837,21 St & 38 Ave,40.7576314,-73.9391224,605,0.05
838,Christ Hospital,40.73478582,-74.05044364,583,0.05
839,Waterbury St & Stagg St,40.71019,-73.93734,575,0.05
840,Columbia St & Lorraine St,40.6747055,-74.0075572,565,0.05
841,Knickerbocker Ave & Thames St,40.70539,-73.92976,564,0.05
842,Communipaw & Berry Lane,40.71435837,-74.06661093,563,0.05
843,21 St & 36 Ave,40.7601853,-73.9362726,512,0.05
844,W 17 St & 9 Ave,40.74294892,-74.00413692,496,0.05
845,Glenwood Ave,40.72755147,-74.07106072,494,0.05
846,Stockholm St & Wilson Ave,40.699304,-73.923044,492,0.05
847,Irving Ave & DeKalb Ave,40.7027,-73.92095,492,0.05
848,Knickerbocker Ave & George St,40.704425,-73.92836,488,0.05
849,Hart St & Wyckoff Ave,40.704876,-73.919911,471,0.05
850,6 Ave & Spring St,40.7252557,-74.00412083,468,0.05
851,DeKalb Ave & Skillman St,40.6906495,-73.95643107,453,0.05
852,White St & Johnson Ave,40.707174,-73.93581,453,0.05
853,Railroad Ave & Kay Ave,40.70531194,-73.97100056,443,0.05
854,11 St & 35 Ave,40.7627442,-73.9391141,433,0.05
855,Union St,40.7182113,-74.0836394,424,0.05
856,Bushwick Ave & Stagg St,40.709897,-73.94008,376,0.05
857,10 Ave & W 28 St,40.75066386,-74.00176802,301,0.05
858,Jackson Square,40.71113,-74.0789,283,0.05
859,10 St & 2 Ave,40.671907,-73.993612,140,0.05
860,Stuyvesant Walk & 1 Av Loop,40.73233978,-73.97898383,116,0.05
861,Hoboken Ave at Monmouth St,40.73520838,-74.04696375,116,0.05
862,JCBS Depot,40.70965083,-74.06860113,52,0.05
863,NYCBS DEPOT - DELANCEY,40.71644423,-73.98233056,33,0.05
864,Handlebar @ Gowanus,40.66979964,-73.99497986,12,0.05
865,Forrest Tech Shop (parts testing),40.70300569,-73.93207671,4,0.05
866,NYCBS Depot BAL - DYR,40.75903008,-73.9938587,1,0.05
867,58th St Depot,40.71690978,-73.98383796,1,0.05
