index,endName,endLat,endLong,count,per_count
2057,Crescent St & 30 Ave,40.768692,-73.924957,164,0.05
2058,Putnam Ave & Throop Ave,40.685153,-73.94111,164,0.05
2059,Van Brunt St & Van Dyke St,40.675833,-74.014726,164,0.05
2060,1 Ave & E 6 St,40.726331,-73.986169,163,0.05
2061,Bedford Ave & S 9 St,40.708531,-73.96409,162,0.05
2062,Bridge St & York St,40.70133448,-73.98471236,162,0.05
2063,Morris Canal,40.712419,-74.038526,161,0.05
2064,Underhill Ave & Lincoln Pl,40.674012,-73.967146,160,0.05
2065,Newport PATH,40.727224,-74.033759,160,0.05
2066,10 St & 7 Ave,40.666208,-73.981999,160,0.05
2067,Morris Ave & E 184 St,40.86008,-73.90079,159,0.05
2068,Amsterdam Ave & W 186 St,40.851113,-73.928808,159,0.05
2069,Willoughby Ave & Walworth St,40.693317,-73.95382,159,0.05
2070,Classon Ave & St Marks Ave,40.67652,-73.959608,159,0.05
2071,E 118 St & 3 Ave,40.799139,-73.938915,158,0.05
2072,Pierrepont St & Monroe Pl,40.695357,-73.99344,157,0.05
2073,35 St & Broadway,40.760339,-73.922243,155,0.05
2074,Monroe St & Classon Ave,40.684568,-73.958811,155,0.05
2075,Hancock St & Bedford Ave,40.682166,-73.95399,154,0.05
2076,Manila & 1st,40.721651,-74.042884,153,0.05
2077,Morris Ave & E 171 St,40.83899,-73.9109,153,0.05
2078,Union Ave & Wallabout St,40.700295,-73.950323,152,0.05
2079,W 116 St & Amsterdam Ave,40.806758,-73.960708,152,0.05
2080,Carroll St & Bond St,40.678612,-73.990373,152,0.05
2081,Marcy Ave & Lafayette Ave,40.690082,-73.947915,151,0.05
2082,Franklin Ave & Myrtle Ave,40.694546,-73.958014,151,0.05
2083,Prospect Pl & Underhill Ave,40.676969,-73.96579,151,0.05
2084,7 St & 5 Ave,40.670492,-73.985417,149,0.05
2085,Vernon Blvd & 31 Ave,40.769248,-73.93545,149,0.05
2086,Goulden Ave & W 205 St,40.87812,-73.89192,148,0.05
2087,Carroll St & Columbia St,40.683046,-74.003486,148,0.05
2088,Kingston Ave & Herkimer St,40.678907,-73.941428,148,0.05
2089,Bushwick Ave & Powers St,40.712477,-73.941,146,0.05
2090,Newark Ave,40.721525,-74.046305,145,0.05
2091,E 103 St & Lexington Ave,40.790305,-73.947558,145,0.05
2092,Broadway & Whipple St,40.701666,-73.94373,145,0.05
2093,W Tremont Ave & Grand Ave,40.850036,-73.912785,144,0.05
2094,6 Ave & 12 St,40.666318,-73.985462,144,0.05
2095,Macon St & Nostrand Ave,40.680983,-73.950048,143,0.05
2096,W 169 St & Fort Washington Ave,40.842842,-73.942125,143,0.05
2097,10 St & 5 Ave,40.668627,-73.987001,142,0.05
2098,Graham Ave & Herbert St,40.719293,-73.945004,142,0.05
2099,6 Ave & 9 St,40.668127,-73.983776,141,0.05
2100,Warren St,40.721124,-74.038051,141,0.05
2101,Union St & Bedford Ave,40.669178,-73.955416,140,0.05
2102,Tiebout Ave & E 184 St,40.858498,-73.89637,139,0.05
2103,Greene Ave & Throop Ave,40.689493,-73.942061,139,0.05
2104,Steinway St & Broadway,40.759058,-73.918975,139,0.05
2105,Ditmars Blvd & 19 St,40.78145,-73.91833,138,0.05
2106,Broadway & Moylan Pl,40.814326,-73.959026,137,0.05
2107,University Ave & Macombs Rd,40.8496401,-73.9161206,137,0.05
2108,Dwight St & Van Dyke St,40.673636,-74.011956,137,0.05
2109,Prospect Pl & 6 Ave,40.679331,-73.975195,136,0.05
2110,Decatur Ave & E 197 St,40.86557,-73.88807,136,0.05
2111,Rogers Ave & Sterling St,40.663062,-73.953875,136,0.05
2112,Commerce St & Van Brunt St,40.681212,-74.008609,135,0.05
2113,Kosciuszko St & Nostrand Ave,40.690725,-73.951335,134,0.05
2114,Verona Pl & Fulton St,40.680356,-73.947679,134,0.05
2115,Park Pl & Franklin Ave,40.674181,-73.956495,134,0.05
2116,Leonard St & Boerum St,40.705833,-73.946446,133,0.05
2117,Union St & Nevins St,40.679098,-73.987655,132,0.05
2118,Columbus Ave & W 103 St,40.796935,-73.964341,131,0.05
2119,Franklin Ave & St Marks Ave,40.675832,-73.956168,130,0.05
2120,E 118 St & Madison Ave,40.801487,-73.944251,129,0.05
2121,Faile St & Garrison Ave,40.820578,-73.888271,129,0.05
2122,31 Ave & 30 St,40.7647,-73.924031,128,0.05
2123,31 Ave & Steinway St,40.761149,-73.917007,128,0.05
2124,Spruce St & Gold St,40.710323,-74.004323,127,0.05
2125,Park Ave & St Edwards St,40.696089,-73.978034,126,0.05
2126,Lexington Ave & E 120 St,40.801307,-73.939817,125,0.05
2127,12 St & 4 Ave,40.668603,-73.990439,125,0.05
2128,E 109 St & 3 Ave,40.793297,-73.943208,125,0.05
2129,Vernon Blvd & 10 St,40.767186,-73.937355,124,0.05
2130,E 114 St & 1 Ave,40.794566,-73.936254,124,0.05
2131,Grand St & Samuel Dickstein Plaza,40.715119,-73.984171,123,0.05
2132,36 Ave & 31 St,40.756513,-73.929575,123,0.05
2133,31 St & 23 Ave,40.774788,-73.912555,123,0.05
2134,York St,40.71649,-74.04105,121,0.05
2135,Crescent St & Broadway,40.763359,-73.928647,121,0.05
2136,Sigourney St & Columbia St,40.672672,-74.008795,121,0.05
2137,Nostrand Ave & Myrtle Ave,40.69527,-73.952381,120,0.05
2138,48 Ave & 5 St,40.744363,-73.955873,119,0.05
2139,Amsterdam Ave & W 79 St,40.782939,-73.978652,119,0.05
2140,5 St & 6 Ave,40.670484,-73.98209,118,0.05
2141,Jerome Ave & W 195 St,40.86874,-73.89657,118,0.05
2142,7 St & 3 Ave,40.672603,-73.98983,117,0.05
2143,Paul Ave & W 205 St,40.87704,-73.88943,117,0.05
2144,Frost St & Meeker Ave,40.717662,-73.9488,117,0.05
2145,Bainbridge Ave & E 196 St,40.86648,-73.89042,116,0.05
2146,Vernon Blvd & 41 Rd,40.755243,-73.948568,116,0.05
2147,Lincoln Park,40.724605,-74.078406,116,0.05
2148,Jerome Ave & Bedford Park Blvd E,40.87307,-73.88971,115,0.05
2149,E 9 St & 5 Ave,40.732759,-73.995817,115,0.05
2150,Goulden Ave & Bedford Park Blvd W,40.87387,-73.89533,114,0.05
2151,19 St & 24 Ave,40.777455,-73.92254,114,0.05
2152,Rockaway Ave & Bainbridge St,40.6832,-73.911666,114,0.05
2153,Newtown Ave & 23 St,40.771362,-73.924615,112,0.05
2154,Clermont Ave & Park Ave,40.695734,-73.971297,111,0.05
2155,Columbus Drive,40.718355,-74.038914,111,0.05
2156,Bailey Ave & Sedgwick Ave,40.86571,-73.90857,111,0.05
2157,2 Ave & E 122 St,40.800672,-73.9349,111,0.05
2158,McKibbin St & Manhattan Ave,40.705109,-73.944073,110,0.05
2159,E 106 St & 1 Ave,40.789253,-73.939562,110,0.05
2160,Sip Ave,40.730897,-74.063913,109,0.05
2161,Lefferts Pl & Franklin Ave,40.680342,-73.955769,109,0.05
2162,Amsterdam Ave & W 119 St,40.808625,-73.959621,108,0.05
2163,"Forsyth St	& Grand St",40.71779818,-73.99316132,107,0.05
2164,21 St & Queens Plaza North,40.75326,-73.943358,107,0.05
2165,University Ave & W Burnside Ave,40.85501,-73.910751,107,0.05
2166,Division Ave & Marcy Ave,40.707087,-73.957968,106,0.05
2167,3 Ave & E 100 St,40.787721,-73.947283,106,0.05
2168,E 59 St & Madison Ave,40.76350532,-73.97109243,106,0.05
2169,Stuyvesant Walk & 1 Av Loop,40.73234,-73.978984,105,0.05
2170,35 St & 30 Ave,40.765476,-73.918116,104,0.05
2171,31 Ave & Crescent St,40.765835,-73.926547,104,0.05
2172,Carroll St & Washington Ave,40.668674,-73.961815,104,0.05
2173,Lewis Ave & Kosciuszko St,40.692371,-73.937054,103,0.05
2174,Lorimer St & Broadway,40.704118,-73.948186,101,0.05
2175,India St Pier,40.731735,-73.961239,100,0.05
2176,Richardson St & N Henry St,40.719079,-73.942237,98,0.05
2177,Kosciuszko St & Tompkins Ave,40.691283,-73.945242,98,0.05
2178,E 102 St & Park Ave,40.790483,-73.950331,98,0.05
2179,E 5 St & Avenue C,40.722992,-73.979955,98,0.05
2180,Grand Concourse & E Mosholu Pkwy S,40.877964,-73.88475503,98,0.05
2181,Willoughby Ave & Tompkins Ave,40.694254,-73.946269,98,0.05
2182,35 St & 34 Ave,40.758058,-73.924275,97,0.05
2183,Humboldt St & Varet St,40.703172,-73.940636,96,0.05
2184,Broadway & W 122 St,40.812056,-73.961255,96,0.05
2185,Morningside Dr & Amsterdam Ave,40.810285,-73.957365,96,0.05
2186,Grand St,40.715178,-74.037683,96,0.05
2187,Jersey & 6th St,40.725289,-74.045572,95,0.05
2188,Essex Light Rail,40.712774,-74.036486,95,0.05
2189,2 Ave & E 55 St,40.75792,-73.966382,94,0.05
2190,43 St & Broadway,40.757728,-73.916637,93,0.05
2191,Jackson Ave & 46 Rd,40.745248,-73.947333,92,0.05
2192,Jackson St & Leonard St,40.71638,-73.948213,92,0.05
2193,Lincoln Pl & Classon Ave,40.672168,-73.9609,91,0.05
2194,Hoyt St & Warren St,40.684355,-73.989016,91,0.05
2195,31 St & Astoria Blvd,40.769918,-73.918406,91,0.05
2196,W 50 St & 10 Ave,40.764734,-73.991944,90,0.05
2197,Tompkins Ave & Hopkins St,40.699576,-73.947084,88,0.05
2198,Hoboken Ave at Monmouth St,40.735208,-74.046964,88,0.05
2199,E 115 St & Madison Ave,40.798945,-73.944846,86,0.05
2200,Jersey & 3rd,40.723332,-74.045953,85,0.05
2201,9 Ave & W 219 St,40.871094,-73.911503,84,0.05
2202,2 Ave & 36 St,40.657089,-74.008702,84,0.05
2203,31 St & Hoyt Ave N,40.771153,-73.917007,83,0.05
2204,36 Ave & 10 St,40.761438,-73.941127,83,0.05
2205,11 St & Washington St,40.749985,-74.02715,83,0.05
2206,Brunswick St,40.724177,-74.050656,81,0.05
2207,Myrtle Ave & Marcy Ave,40.695398,-73.949549,81,0.05
2208,Steinway St & 28 Ave,40.765625,-73.91367,81,0.05
2209,3 St & Hoyt St,40.677729,-73.993641,80,0.05
2210,28 Ave & 35 St,40.7671,-73.916986,80,0.05
2211,Pulaski St & Marcus Garvey Blvd,40.693398,-73.939877,79,0.05
2212,Henry St & Bay St,40.672506,-74.004947,78,0.05
2213,Crescent St & 35 Ave,40.759628,-73.932146,77,0.05
2214,Pleasant Ave & E 120 St,40.797477,-73.931185,77,0.05
2215,Grand Concourse & E 205 St,40.875531,-73.88638648,77,0.05
2216,E 97 St & 3 Ave,40.78592,-73.948603,77,0.05
2217,E 123 St & Lexington Ave,40.802926,-73.9379,77,0.05
2218,35 Ave & 37 St,40.755733,-73.923661,76,0.05
2219,Astor Place,40.719282,-74.071262,75,0.05
2220,Paul Ave & Mosholu Pkwy,40.8802945,-73.88606536,75,0.05
2221,"Clinton St	& Cherry St",40.71147139,-73.98672603,75,0.05
2222,3 Ave & 14 St,40.668546,-73.993333,74,0.05
2223,Carroll St & Franklin Ave,40.667941,-73.9588,73,0.05
2224,38 St & 30 Ave,40.764175,-73.91584,73,0.05
2225,Myrtle Ave & Lewis Ave,40.69682,-73.937569,72,0.05
2226,34th Ave & Vernon Blvd,40.765354,-73.939863,72,0.05
2227,Crescent St & Ditmars Blvd,40.778719,-73.914565,70,0.05
2228,Clinton St & Centre St,40.67434,-74.001947,67,0.05
2229,Frederick Douglass Blvd & W 129 St,40.812551,-73.949229,67,0.05
2230,Communipaw & Berry Lane,40.714358,-74.066611,67,0.05
2231,Throop Ave & Myrtle Ave,40.696229,-73.943711,66,0.05
2232,E 118 St & Park Ave,40.800539,-73.941995,61,0.05
2233,Broadway & 12 St,40.7668,-73.934777,61,0.05
2234,34 St & 35 Ave,40.756933,-73.926223,60,0.05
2235,Richards St & Delavan St,40.679433,-74.00785,58,0.05
2236,23 Ave & 27 St,40.776165,-73.915318,58,0.05
2237,31 Ave & 14 St,40.7682,-73.932266,58,0.05
2238,Jerome Ave & W 184 St,40.860814,-73.902541,57,0.05
2239,5 St & 51 Ave,40.742374,-73.9566,57,0.05
2240,Broadway & W 133 St,40.819034,-73.956156,56,0.05
2241,30 Ave & 21 St,40.770374,-73.928608,55,0.05
2242,Monmouth and 6th,40.725685,-74.04879,55,0.05
2243,40 Ave & Crescent St,40.753599,-73.937956,54,0.05
2244,Bergen Ave,40.722104,-74.071455,53,0.05
2245,27 Ave & 9 St,40.773983,-73.930913,53,0.05
2246,Henry St & W 9 St,40.676374,-74.00325,53,0.05
2247,11 St & 43 Ave,40.751907,-73.947912,53,0.05
2248,Lafayette Park,40.713464,-74.062859,53,0.05
2249,Brunswick & 6th,40.726012,-74.050389,53,0.05
2250,34 Ave & 21 St,40.762814,-73.934286,53,0.05
2251,Baldwin at Montgomery,40.723659,-74.064194,53,0.05
2252,W 129 St & Convent Ave,40.814394,-73.953247,53,0.05
2253,35 St & 23 Ave,40.773015,-73.91119,52,0.05
2254,Pershing Field,40.742677,-74.051789,52,0.05
2255,Bergen St & 4 Ave,40.682564,-73.979898,51,0.05
2256,Albany Ave & Fulton St,40.680011,-73.938475,51,0.05
2257,Hoboken Terminal - Hudson St & Hudson Pl,40.735938,-74.030305,49,0.05
2258,Grand Concourse & E 161 St,40.8271338,-73.9227359,48,0.05
2259,8 St & Astoria Blvd,40.7726,-73.932663,47,0.05
2260,Pacific St & Classon Ave,40.679194,-73.95879,45,0.05
2261,"Boerum Pl	& Pacific St",40.68848906,-73.99116039,45,0.05
2262,Pioneer St & Richards St,40.677775,-74.009461,44,0.05
2263,Montgomery St & Franklin Ave,40.666439,-73.960556,43,0.05
2264,21 St & 43 Ave,40.750525,-73.945948,43,0.05
2265,E Mosholu Pkwy & E 204 St,40.8740704,-73.88336509,42,0.05
2266,5 Ave & 67 St,40.635679,-74.020005,41,0.05
2267,48 Ave & 30 Pl,40.741283,-73.937259,41,0.05
2268,Church Sq Park - 5 St & Park Ave,40.742659,-74.032233,41,0.05
2269,Aqueduct Ave & W 190 St,40.8649213,-73.9024238,39,0.05
2270,31 St & Thomson Ave,40.744697,-73.935404,39,0.05
2271,Bergen Ave & Stegman St,40.70657545,-74.08670068,39,0.05
2272,Warren St & Smith St,40.685424,-73.991278,38,0.05
2273,Webb Ave & W 190 St,40.8660052,-73.90425489,38,0.05
2274,Newton Rd & 44 St,40.75957,-73.914268,38,0.05
2275,37 St & 24 Ave,40.770148,-73.912094,38,0.05
2276,Grand Concourse & E 175 St,40.846221,-73.909232,37,0.05
2277,Buchanan Pl & Grand Ave,40.85834,-73.90626,37,0.05
2278,Hoboken Terminal - River St & Hudson Pl,40.735954,-74.029178,37,0.05
2279,39 St & 2 Ave,40.6554,-74.010628,37,0.05
2280,34 Ave & 31 St,40.759604,-73.927144,35,0.05
2281,34 Ave & 13 St,40.763875,-73.936485,35,0.05
2282,37 Ave & 35 St,40.753111,-73.927992,35,0.05
2283,28 Ave & 44 St,40.764089,-73.910651,34,0.05
2284,21 St & 36 Ave,40.760185,-73.936273,33,0.05
2285,Hilltop,40.731169,-74.057574,33,0.05
2286,18 St & 27 Ave,40.772768,-73.927436,33,0.05
2287,Central Park W & W 103 St,40.79559,-73.961884,33,0.05
2288,Sullivan Pl & Bedford Ave,40.664241,-73.957469,33,0.05
2289,Ryer Ave & E 182 St,40.8558,-73.89956,32,0.05
2290,Seaman Ave & Isham St,40.869899,-73.920763,32,0.05
2291,21 St & 38 Ave,40.757631,-73.939122,31,0.05
2292,Fulton St & William St,40.709601,-74.006551,31,0.05
2293,Aqueduct Ave & North St,40.8604787,-73.90571699,30,0.05
2294,E 170 St & Webster Ave,40.836179,-73.907301,29,0.05
2295,Columbia St & Lorraine St,40.674706,-74.007557,29,0.05
2296,8 St & Washington St,40.745984,-74.028199,27,0.05
2297,14 St Ferry - 14 St & Shipyard Ln,40.752961,-74.024353,27,0.05
2298,31 St & Northern Blvd,40.75187,-73.933493,27,0.05
2299,Riverview Park,40.744319,-74.043991,27,0.05
2300,Dixon Mills,40.72163,-74.049968,27,0.05
2301,Wolcott St & Dwight St,40.675327,-74.01007,26,0.05
2302,"Nassau St	& Duffield St",40.698477,-73.98384,26,0.05
2303,Columbus Park - Clinton St & 9 St,40.748161,-74.032453,25,0.05
2304,Hoboken Terminal - River St & Hudson Pl,40.736068,-74.029127,25,0.05
2305,Congress St & Hicks St,40.689395,-73.999513,25,0.05
2306,Steinway St & 23 Ave,40.771394,-73.907744,25,0.05
2307,E 53 St & 3 Ave,40.757632,-73.969306,25,0.05
2308,Bridge St & Water St,40.702969,-73.984691,24,0.05
2309,Ocean Pkwy & Church Ave,40.644719,-73.974515,24,0.05
2310,35 Ave & 10 St,40.763155,-73.939855,23,0.05
2311,McGinley Square,40.72534,-74.067622,23,0.05
2312,Windsor Pl & Howard Pl,40.659491,-73.980139,23,0.05
2313,Ave D & E 8 St,40.723684,-73.975748,23,0.05
2314,Stevens - River Ter & 6 St,40.743133,-74.026989,23,0.05
2315,Wyckoff Ave & Gates Ave,40.699871,-73.911719,22,0.05
2316,Fairmount Ave,40.725726,-74.071959,22,0.05
2317,W 218 St & Indian Rd,40.873055,-73.918372,22,0.05
2318,Pier 40 X2,40.72848686,-74.01169271,21,0.05
2319,Bleecker St & Lafayette St,40.72615605,-73.9951019,20,0.05
2320,Pier 40 Dock Station,40.72866,-74.01198,20,0.05
2321,E 91 St & 2 Ave,40.781153,-73.94963,19,0.05
2322,Heights Elevator,40.748716,-74.040443,19,0.05
2323,Adams St & Prospect St,40.700763,-73.988698,19,0.05
2324,47 Ave & Skillman Ave,40.743752,-73.941765,19,0.05
2325,Dyckman St & 10 Ave,40.858904,-73.923094,18,0.05
2326,Union St,40.718211,-74.083639,18,0.05
2327,Henry St & Remsen St,40.69401,-73.994651,17,0.05
2328,23 Rd & 29 St,40.77406,-73.914935,17,0.05
2329,4455.1,40.68825517,-73.99545193,17,0.05
2330,7 St & Monroe St,40.746413,-74.037977,17,0.05
2331,Mama Johnson Field - 4 St & Jackson St,40.74314,-74.040041,16,0.05
2332,4 St & Grand St,40.742258,-74.035111,16,0.05
2333,2 St HBLR - 2 St & Marshall St,40.740802,-74.042435,16,0.05
2334,Railroad Ave & Kay Ave,40.705312,-73.971001,15,0.05
2335,Oakland Ave,40.737604,-74.052478,15,0.05
2336,Southwest Park - Jackson St & Observer Hwy,40.737551,-74.041664,15,0.05
2337,5 Corners Library,40.734961,-74.059503,15,0.05
2338,W 190 St & Broadway,40.856487,-73.93297,15,0.05
2339,Columbia St & W 9 St,40.676999,-74.006471,15,0.05
2340,Morris Ave & E 163 St,40.82723,-73.917656,15,0.05
2341,Broadway & W 168 St,40.840896,-73.939721,14,0.05
2342,Marion Ave & Mosholu Pkwy,40.870496,-73.881876,13,0.05
2343,Christ Hospital,40.734786,-74.050444,13,0.05
2344,Prospect Pl & Vanderbilt Ave,40.677675,-73.969021,13,0.05
2345,Cypress Ave & Palmetto St,40.701573,-73.908763,13,0.05
2346,10 Ave & W 215 St,40.869325,-73.915198,12,0.05
2347,"Boerum Pl	& Pacific St",40.688489,-73.99116,12,0.05
2348,Ditmars Blvd & 43 St,40.771203,-73.903865,12,0.05
2349,Bridge St & York St,40.701334,-73.984712,11,0.05
2350,St Marks Pl & 4 Ave,40.681778,-73.97989,11,0.05
2351,Glenwood Ave,40.727551,-74.071061,11,0.05
2352,9 Ave & W 206 St,40.863089,-73.917583,10,0.05
2353,9 St HBLR - Jackson St & 8 St,40.747907,-74.038412,10,0.05
2354,Sherman Ave & E 166 St,40.831305,-73.917448,10,0.05
2355,Nelson Ave & 167 St,40.836706,-73.926089,10,0.05
2356,Madison St & 10 St,40.749943,-74.035865,10,0.05
2357,6 St & Grand St,40.744398,-74.034501,10,0.05
2358,Adams St & 11 St,40.750916,-74.033541,9,0.05
2359,10 Ave & W 202 St,40.861282,-73.921418,9,0.05
2360,Columbus Park - Clinton St & 9 St,40.7482,-74.0325,8,0.05
2361,Leonard Gordon Park,40.74591,-74.057271,8,0.05
2362,Forrest WH station,40.70327578,-73.9318353,8,0.05
2363,Congress St & Clinton St,40.688255,-73.995452,7,0.05
2364,NYCBS DEPOT - DELANCEY,40.71644423,-73.98233056,5,0.05
2365,Montague St & Clinton St,40.694272,-73.992327,4,0.05
2366,Charlotte St & Boston Rd,40.835877,-73.893143,4,0.05
2367,Southern Blvd & E 142 St,40.807347,-73.908098,4,0.05
2368,Paul Ave & Mosholu Pkwy,40.880295,-73.886065,4,0.05
2369,NYCBS DEPOT - DELANCEY,40.716444,-73.982331,4,0.05
2370,Grand Concourse & E 161  St,40.827115,-73.92272,3,0.05
2371,Pier 40 X2,40.728487,-74.011693,3,0.05
2372,Grand Concourse & E 205 St,40.875531,-73.886386,3,0.05
2373,Grand Concourse & E Mosholu Pkwy S,40.877964,-73.884755,3,0.05
2374,JCBS Depot,40.70965083,-74.06860113,2,0.05
2375,Frederick Douglass Blvd & W 139 St,40.819006,-73.944769,2,0.05
2376,University Ave & Macombs Rd,40.84964,-73.916121,2,0.05
2377,W 212 St & 10 Ave,40.867658,-73.916757,2,0.05
2378,Seneca Ave & Irvine St,40.818726,-73.888625,1,0.05
2379,Hoboken Terminal - River St & Hudson Pl,40.73604733,-74.02912438,1,0.05
2380,Aqueduct Ave & North St,40.860479,-73.905717,1,0.05
2381,Aqueduct Ave & W 190 St,40.864921,-73.902424,1,0.05
2382,Audubon Ave & Fort George Ave,40.857158,-73.927174,1,0.05
2383,E Mosholu Pkwy & E 204 St,40.87407,-73.883365,1,0.05
2384,Prototype Lab,40.73285294,-74.01055908,1,0.05
