index,startName,startLat,startLong,count,per_count
1253,Jersey & 6th St,40.725289,-74.045571,1421,0.05
1254,Driggs Ave & N 9 St,40.71816969,-73.95520136,1413,0.05
1255,Wadsworth Ave & W 175 St,40.846052,-73.937648,1410,0.05
1256,Montgomery St & Franklin Ave,40.666439,-73.960556,1409,0.05
1257,E 12 St & 3 Ave,40.73223272,-73.98889957,1408,0.05
1258,W 100 St & Broadway,40.7973721,-73.97041192,1406,0.05
1259,16th St & 4th Ave,40.666197,-73.992466,1406,0.05
1260,Watts St & Greenwich St,40.72405549,-74.00965965,1405,0.05
1261,Grand Concourse & E 164 St,40.829608,-73.921461,1405,0.05
1262,W 84 St & Columbus Ave,40.78499979,-73.97283406,1405,0.05
1263,1 Ave & E 68 St,40.765005,-73.958185,1404,0.05
1264,Cedar St & Evergreen Ave,40.69671,-73.92807,1404,0.05
1265,2 Ave & 36 St,40.657088,-74.008702,1402,0.05
1266,Broadway & W 168 St,40.840896,-73.93972,1402,0.05
1267,Westchester Ave & Jackson Ave,40.816124,-73.908116,1402,0.05
1268,Harman St & Seneca Ave,40.70577,-73.91292,1401,0.05
1269,Jersey & 3rd,40.723331,-74.045952,1400,0.05
1270,Menahan St & Wyckoff Ave,40.70113,-73.91422,1399,0.05
1271,Clinton St\t& Cherry St,40.71147139,-73.98672603,1399,0.05
1272,Grand St & Havemeyer St,40.71286844,-73.95698119,1397,0.05
1273,Central Park West & W 76 St,40.77896784,-73.97374737,1396,0.05
1274,St. Nicholas Ave & W 157 St,40.832314,-73.94102,1388,0.05
1275,28 Ave & 44 St,40.764089,-73.910651,1385,0.05
1276,Bond St & Fulton St,40.68962189,-73.98304269,1385,0.05
1277,5 Ave & E 103 St,40.7922553,-73.95249933,1385,0.05
1278,E 156 & Brook Ave,40.819823,-73.912411,1384,0.05
1279,Boerum Pl\t& Pacific St,40.688489,-73.99116,1383,0.05
1280,34 Ave & 21 St,40.762813,-73.934286,1383,0.05
1281,E 20 St & FDR Drive,40.73314259,-73.97573881,1382,0.05
1282,6 Ave & Canal St,40.72243797,-74.00566443,1379,0.05
1283,Hoboken Terminal - Hudson St & Hudson Pl,40.73593758,-74.03030455,1379,0.05
1284,E 56 St & 3 Ave,40.75934501,-73.96759673,1375,0.05
1285,11 St & 43 Ave,40.751907,-73.947911,1373,0.05
1286,W 106 St & Central Park West,40.7981856,-73.9605909,1372,0.05
1287,E 51 St & 1 Ave,40.75455731,-73.96592976,1371,0.05
1288,W 51 St & 6 Ave,40.7606597,-73.98042047,1371,0.05
1289,Amsterdam Ave & W 131 St,40.816355,-73.954295,1368,0.05
1290,Broadway & W 220 St,40.872412,-73.912807,1364,0.05
1291,Courtlandt Ave & E 149 St,40.816402,-73.919549,1363,0.05
1292,27 Ave & 3 St,40.77485,-73.9342,1362,0.05
1293,Cherry St,40.71219906,-73.97948148,1362,0.05
1294,Madison Ave & E 82 St,40.7781314,-73.96069399,1358,0.05
1295,E 13 St & Avenue A,40.729667,-73.98068,1357,0.05
1296,E 89 St & York Ave,40.7779453,-73.946041,1355,0.05
1297,W 171 St & St. Nicholas Ave,40.842941,-73.938631,1354,0.05
1298,E 58 St & Madison Ave,40.76302594,-73.97209525,1353,0.05
1299,2 Ave & E 96 St,40.7839636,-73.9471673,1352,0.05
1300,Crescent St & Ditmars Blvd,40.778718,-73.914564,1352,0.05
1301,Lincoln Park,40.724605,-74.078405,1346,0.05
1302,Carmine St & 6 Ave,40.730386,-74.00215,1345,0.05
1303,W 15 St & 10 Ave,40.74275383,-74.00747359,1343,0.05
1304,W 52 St & 11 Ave,40.76727216,-73.99392888,1341,0.05
1305,Dwight St & Van Dyke St,40.673635,-74.011955,1340,0.05
1306,Avenue D & E 3 St,40.72082834,-73.97793172,1339,0.05
1307,Lenox Ave & W 146 St,40.821111,-73.935971,1339,0.05
1308,King St & Varick St,40.72789701,-74.00536269,1335,0.05
1309,Willis Ave & E 141 St,40.81093,-73.921606,1335,0.05
1310,34 St & 38 Ave,40.752443,-73.929737,1334,0.05
1311,Amsterdam Ave & W 152 St,40.829523,-73.944279,1332,0.05
1312,W 10 St & Washington St,40.73342399,-74.00851496,1330,0.05
1313,Madison St & Evergreen Ave,40.69122,-73.91693,1329,0.05
1314,Harrison Pl & Porter Ave,40.70686,-73.92851,1322,0.05
1315,Essex Light Rail,40.712774,-74.036485,1322,0.05
1316,Amsterdam Ave & W 162 St,40.83618,-73.939789,1320,0.05
1317,24 St & 38 Ave,40.756351,-73.936515,1319,0.05
1318,N 12 St & Bedford Ave,40.72079821,-73.95484712,1314,0.05
1319,W 4 St & 7 Ave S,40.734011,-74.002939,1309,0.05
1320,Alexander Ave & E 134 St,40.807466,-73.927107,1307,0.05
1321,Clark St & Henry St,40.69760127,-73.99344559,1305,0.05
1322,Fulton St & Adams St,40.69241829,-73.98949474,1302,0.05
1323,Brook Ave & E 138 St,40.807408,-73.91924,1301,0.05
1324,Nagle Ave & Thayer St,40.861382,-73.925591,1298,0.05
1325,Amsterdam Ave & W 167 St,40.839443,-73.937044,1294,0.05
1326,Lafayette Park,40.713463,-74.062858,1292,0.05
1327,Church Sq Park - 5 St & Park Ave,40.742659,-74.032233,1289,0.05
1328,India St & West St,40.731814,-73.95995,1289,0.05
1329,6 Ave & W 33 St,40.749013,-73.988484,1285,0.05
1330,21 St & 21 Ave,40.782465,-73.914527,1284,0.05
1331,Cleveland Pl & Spring St,40.722104,-73.997249,1284,0.05
1332,Amsterdam Ave & W 175 St,40.844044,-73.933651,1283,0.05
1333,3 Ave & E 62 St,40.76312584,-73.96526895,1282,0.05
1334,W 163 St & Riverside Dr,40.839278,-73.945446,1281,0.05
1335,Steinway St & 21 Ave,40.774798,-73.903787,1280,0.05
1336,E 48 St & 3 Ave,40.7546011,-73.97187886,1278,0.05
1337,Court St & State St,40.6902375,-73.99203074,1278,0.05
1338,Clinton St & Grand St,40.715595,-73.98703,1274,0.05
1339,Kent Ave & S 11 St,40.70764494,-73.96841526,1274,0.05
1340,E 14 St & Avenue B,40.72938685,-73.97772429,1272,0.05
1341,Amsterdam Ave & W 156 St,40.832081,-73.942386,1271,0.05
1342,Westchester Ave & Southern Blvd,40.824956,-73.891677,1270,0.05
1343,St. Nicholas Terrace & Convent Ave,40.821294,-73.947868,1267,0.05
1344,3 Ave & E 163 St,40.823872,-73.908699,1266,0.05
1345,Franklin St & W Broadway,40.71911552,-74.00666661,1265,0.05
1346,1 Ave & E 16 St,40.732219,-73.981656,1264,0.05
1347,E 91 St & 2 Ave,40.78115276,-73.94963041,1264,0.05
1348,48 Ave & 30 Pl,40.741283,-73.937258,1262,0.05
1349,Willis Ave & Bruckner Blvd,40.805701,-73.925177,1261,0.05
1350,St. Nicholas Ave & W 126 St,40.8114323,-73.9518776,1258,0.05
1351,Broadway & 51 St,40.754164,-73.908906,1255,0.05
1352,11 Ave & W 41 St,40.760301,-73.998842,1253,0.05
1353,Crotona Park North & Prospect Ave,40.841092,-73.892317,1253,0.05
1354,E 149 St & Jackson Ave,40.813135,-73.909235,1252,0.05
1355,Cabrini Blvd & W 177 St,40.848282,-73.941343,1252,0.05
1356,W 50 St & 10 Ave,40.7647342,-73.9919436,1252,0.05
1357,E 16 St & Irving Pl,40.73536706,-73.98797393,1251,0.05
1358,W 95 St & Broadway,40.7937704,-73.971888,1250,0.05
1359,53 St & 4 Ave,40.644862,-74.014531,1247,0.05
1360,Pike St & Monroe St,40.71173107,-73.99193043,1244,0.05
1361,Madison St & Seneca Ave,40.70183,-73.90625,1243,0.05
1362,Knickerbocker Ave & Hancock St,40.69385,-73.90974,1242,0.05
1363,Stagg St & Union Ave,40.70877084,-73.95095259,1236,0.05
1364,30 St & 4 Ave,40.657743,-74.001141,1233,0.05
1365,W 170 St & University Ave,40.84207,-73.926075,1231,0.05
1366,Little West St & 1 Pl,40.705693,-74.016777,1227,0.05
1367,E 47 St & 2 Ave,40.75323098,-73.97032517,1223,0.05
1368,Fairmount Ave,40.725726,-74.071959,1222,0.05
1369,Frost St & Debevoise Ave,40.71882,-73.93948,1222,0.05
1370,1 Ave & E 44 St,40.75001986,-73.96905301,1219,0.05
1371,8 Ave & W 52 St,40.763707,-73.985162,1218,0.05
1372,Caton Ave & E 7 St,40.647718,-73.973663,1213,0.05
1373,3 Ave & E 174 St - Bathgate Vaccination Site,40.84224,-73.8985,1212,0.05
1374,Lafayette Ave & Fort Greene Pl,40.68691865,-73.976682,1211,0.05
1375,Centre St & Chambers St,40.712733,-74.004607,1210,0.05
1376,Lawrence St & Willoughby St,40.69236178,-73.98631746,1209,0.05
1377,W 22 St & 8 Ave,40.744751,-73.999154,1204,0.05
1378,37 Ave & 35 St,40.75311,-73.927991,1204,0.05
1379,Schermerhorn St & Bond St,40.68841743,-73.98451656,1202,0.05
1380,Riverside Dr & W 104 St,40.8013434,-73.97114574,1200,0.05
1381,Hope St & Union Ave,40.71167351,-73.95141312,1197,0.05
1382,E 48 St & 5 Ave,40.75724568,-73.97805914,1195,0.05
1383,Edgecombe Ave & W 167 St,40.838191,-73.936085,1191,0.05
1384,Montgomery St,40.71942,-74.05099,1187,0.05
1385,Lafayette St & E 8 St,40.730207,-73.991026,1187,0.05
1386,Grand Army Plaza & Plaza St West,40.6729679,-73.97087984,1184,0.05
1387,35 St & 23 Ave,40.773015,-73.91119,1183,0.05
1388,37 St & 24 Ave,40.770147,-73.912093,1179,0.05
1389,E 161 St & Park Ave,40.824811,-73.916407,1178,0.05
1390,St. Nicholas Ave & W 155 St,40.830663,-73.941323,1178,0.05
1391,Central Ave & Covert St,40.68929,-73.90951,1177,0.05
1392,Henry St & Remsen St,40.694009,-73.994651,1173,0.05
1393,Newton Rd & 44 St,40.75957,-73.914267,1172,0.05
1394,Pike St & E Broadway,40.71406667,-73.99293911,1172,0.05
1395,Ft. Hamilton Pkwy & E 2 St,40.648005,-73.979342,1171,0.05
1396,Cathedral Pkwy & Broadway,40.804213,-73.96699104,1169,0.05
1397,W 89 St & Columbus Ave,40.7882213,-73.97041561,1167,0.05
1398,3 Ave & E 169 St,40.832678,-73.905158,1165,0.05
1399,Journal Square,40.73367,-74.0625,1163,0.05
1400,Bergen St & Vanderbilt Ave,40.6794388,-73.9680438,1163,0.05
1401,E 55 St & 2 Ave,40.75797322,-73.96603308,1162,0.05
1402,Warren St & W Broadway,40.71473993,-74.00910627,1156,0.05
1403,50 St & Northern Blvd,40.753441,-73.912402,1155,0.05
1404,E 27 St & Park Ave S,40.7427518,-73.98471572,1154,0.05
1405,Spruce St & Nassau St,40.71146364,-74.00552427,1151,0.05
1406,Greene Ave & Grandview Ave,40.709697,-73.907856,1150,0.05
1407,Canal St & Rutgers St,40.714275,-73.9899,1149,0.05
1408,St James Pl & Oliver St,40.71307916,-73.99851193,1148,0.05
1409,58 St & 2 Ave - Brooklyn Army Terminal Vaccination Site,40.644512,-74.021506,1148,0.05
1410,E 10 St & Avenue A,40.727408,-73.98142,1148,0.05
1411,Clinton St & Centre St,40.67434,-74.001946,1146,0.05
1412,DeKalb Ave & Vanderbilt Ave,40.68940747,-73.96885458,1144,0.05
1413,34 Ave & 45 St,40.754795,-73.917014,1140,0.05
1414,Centre St & Worth St,40.71494807,-74.00234482,1140,0.05
1415,49 St & 31 Ave,40.758057,-73.909831,1138,0.05
1416,Hart St & Wyckoff Ave,40.704876,-73.919911,1136,0.05
1417,5 Ave & E 78 St,40.776321,-73.964274,1134,0.05
1418,30 Ave & 47 St,40.761294,-73.909562,1132,0.05
1419,21 St & 23 Ave,40.778557,-73.919046,1129,0.05
1420,Pinehurst Ave & W 187 St,40.855331,-73.937878,1129,0.05
1421,W 84 St & Broadway,40.7867947,-73.977112,1128,0.05
1422,E 81 St & 2 Ave,40.77477945,-73.95427465,1127,0.05
1423,Flushing Ave & Woodward Ave,40.71246,-73.91873,1127,0.05
1424,Amsterdam Ave & W 172 St,40.842173,-73.935111,1126,0.05
1425,Central Ave & Decatur St,40.6882,-73.90798,1125,0.05
1426,Scholes St & Manhattan Ave,40.70870368,-73.9448625,1125,0.05
1427,Seaman Ave & Beak St,40.867505,-73.926363,1123,0.05
1428,Albemarle Rd & McDonald Ave,40.645074,-73.979681,1122,0.05
1429,Onderdonk Ave & Gates Ave,40.70413,-73.90737,1117,0.05
1430,Fulton St & Waverly Ave,40.68323865,-73.96599591,1115,0.05
1431,Riverside Dr & W 82 St,40.78720869,-73.98128127,1115,0.05
1432,John St & William St,40.70862144,-74.00722156,1115,0.05
1433,Adam Clayton Powell Blvd & W 126 St,40.80949535,-73.94776493,1114,0.05
1434,W 35 St & 9 Ave,40.75414519,-73.99608895,1113,0.05
1435,3 St & Prospect Park West,40.668132,-73.97363831,1109,0.05
1436,W 140 St & Riverside Dr,40.824013,-73.954743,1108,0.05
1437,Eldert St & Bushwick Ave,40.68652,-73.91321,1107,0.05
1438,E 40 St & 5 Ave,40.75206231,-73.9816324,1105,0.05
1439,Green St & McGuinness Blvd,40.73396,-73.95204,1104,0.05
1440,41 St & 4 Ave,40.651354,-74.007168,1103,0.05
1441,Eastern Pkwy & Franklin Ave,40.6707767,-73.9576801,1094,0.05
1442,Grand Concourse & E 166 St,40.83196,-73.91956,1094,0.05
1443,4 Ave & Shore Road Dr,40.637033,-74.022141,1092,0.05
1444,Steinway St & 23 Ave,40.771393,-73.907743,1092,0.05
1445,W 52 St & 6 Ave,40.76132983,-73.97982001,1091,0.05
1446,46 St & 7 Ave,40.644743,-74.003754,1090,0.05
1447,E 25 St & 1 Ave,40.7381765,-73.97738662,1089,0.05
1448,Liberty St & Nassau St,40.70858894,-74.00935482,1088,0.05
1449,Suydam St & St. Nicholas Ave,40.70636,-73.91945,1086,0.05
1450,W 76 St & Columbus Ave,40.78018397,-73.97728533,1084,0.05
1451,E 149 St & Park Ave,40.818154,-73.925294,1084,0.05
1452,3 Ave & Schermerhorn St,40.68683208,-73.9796772,1082,0.05
1453,7 Ave & Park Pl,40.6776147,-73.97324283,1082,0.05
1454,W 35 St & Dyer Ave,40.75469175,-73.99740189,1078,0.05
1455,E 53 St & Madison Ave,40.7597108,-73.97402311,1077,0.05
1456,Reade St & Broadway,40.71450451,-74.00562789,1076,0.05
1457,Broadway & W 192 St,40.857994,-73.932173,1075,0.05
1458,Old Fulton St,40.70277159,-73.99383605,1075,0.05
1459,W 33 St & 7 Ave,40.7502,-73.990931,1070,0.05
1460,E 165 St & Clay Ave,40.82809,-73.91288,1067,0.05
1461,E 142 St & 3 Ave,40.812735,-73.923697,1066,0.05
1462,Pleasant Ave & E 116 St,40.7949879,-73.9333349,1066,0.05
1463,West Drive & Prospect Park West,40.661063,-73.979453,1065,0.05
1464,E 5 St & Avenue C,40.72299208,-73.97995466,1065,0.05
1465,Onderdonk Ave & Dekalb Ave,40.70863,-73.91497,1065,0.05
1466,Newport Pkwy,40.7287448,-74.0321082,1065,0.05
1467,3 Ave & Wakeman Pl,40.638246,-74.024714,1064,0.05
1468,Morris Ave & McClellan St,40.831584,-73.9149,1062,0.05
1469,DeKalb Ave & S Portland Ave,40.68981035,-73.97493121,1059,0.05
1470,Monmouth and 6th,40.725685,-74.04879,1059,0.05
1471,Willoughby Ave & Onderdonk Ave,40.7098,-73.91727,1057,0.05
1472,Frederick Douglass Blvd & Harlem River Dr,40.830702,-73.936371,1056,0.05
1473,Moffat St & Bushwick,40.68458,-73.90925,1054,0.05
1474,Isham St & Broadway,40.86788,-73.919685,1054,0.05
1475,Dahill Rd & 12 Ave,40.646037,-73.980963,1053,0.05
1476,Christopher St & Greenwich St,40.732916,-74.007114,1053,0.05
1477,Fairview Ave & Linden St,40.70694,-73.90632,1053,0.05
1478,E 33 St & 1 Ave,40.743227,-73.974498,1051,0.05
1479,Willoughby Ave & Hall St,40.69196035,-73.96536851,1049,0.05
1480,Amsterdam Ave & W 183 St,40.84925,-73.93022,1049,0.05
1481,Metropolitan Ave & Meeker Ave,40.71413311,-73.95234386,1048,0.05
1482,12 Ave & 36 St,40.643546,-73.986418,1047,0.05
1483,E 84 St & Park Ave,40.77862688,-73.95772073,1046,0.05
1484,Park Ave & E 124 St,40.8045555,-73.9396861,1044,0.05
1485,55 St & 7 Ave,40.639673,-74.008957,1044,0.05
1486,Columbus Ave & W 72 St,40.777058,-73.978985,1043,0.05
1487,Southern Blvd & E 149 St,40.811892,-73.904192,1041,0.05
1488,Emerson Pl & Myrtle Ave,40.69363137,-73.96223558,1040,0.05
1489,Amsterdam Ave & W 180 St,40.847396,-73.931205,1040,0.05
1490,Henry St & Atlantic Ave,40.69089272,-73.99612349,1039,0.05
1491,10 Ave & W 14 St,40.741982,-74.008316,1039,0.05
1492,E 150 St & Gerard Ave,40.820089,-73.928947,1033,0.05
1493,Prospect Park West & 8 St,40.66514682,-73.97637606,1032,0.05
1494,Grand St & Greene St,40.72170005,-74.00238141,1028,0.05
1495,Harlem River Dr & W 155 St,40.830476,-73.939929,1027,0.05
1496,Washington St & Barrow St,40.73191132,-74.00876909,1025,0.05
1497,E 65 St & 2 Ave,40.76471852,-73.9622207,1025,0.05
1498,Park Ave & E 162 St,40.825716,-73.915585,1025,0.05
1499,Market St & Henry St,40.71310702,-73.99446353,1024,0.05
1500,E 81 St & York Ave,40.7728384,-73.94989233,1024,0.05
1501,E 2 St & Avenue B,40.722174,-73.983688,1022,0.05
1502,E 141 St & St Ann's Ave,40.808633,-73.916124,1021,0.05
1503,Willis Ave & E 143 St,40.812299,-73.92037,1017,0.05
1504,1 Ave & E 94 St,40.7817212,-73.94594,1017,0.05
1505,Frederick Douglass Blvd & W 115 St,40.8038654,-73.9559308,1014,0.05
1506,Jay St & York St,40.70140317,-73.9867267,1014,0.05
1507,E 77 St & 3 Ave,40.77314236,-73.95856158,1014,0.05
1508,8 Ave & W 31 St,40.750585,-73.994685,1010,0.05
1509,Grand Concourse & East Mount Eden Ave,40.84301,-73.91172,1010,0.05
1510,Margaret Corbin Plz & Ft Washington Ave,40.859166,-73.933872,1010,0.05
1511,Morris Ave & E 142 St,40.814469,-73.924963,1010,0.05
1512,Berkeley Pl & 7 Ave,40.67514684,-73.97523209,1008,0.05
1513,Grove St PATH,40.71958612,-74.04311746,1006,0.05
1514,W 26 St & 8 Ave,40.747348,-73.997236,1006,0.05
1515,Bruckner Blvd & Bryant Ave,40.821952,-73.888546,1006,0.05
1516,Flushing Ave & Vanderbilt Ave,40.69795032,-73.9707756,1006,0.05
1517,Barclay St & Church St,40.71291224,-74.01020234,1003,0.05
1518,Ocean Pkwy & Church Ave,40.645282,-73.974169,999,0.05
1519,42 Pl & Northern Blvd,40.753091,-73.920603,999,0.05
1520,Norfolk St & Broome St,40.717227,-73.988021,997,0.05
1521,Lincoln Ave & E 134 St,40.808484,-73.928803,996,0.05
1522,10 Ave & W 28 St,40.750664,-74.001768,996,0.05
1523,Willow Ave & E 133 St,40.800933,-73.913863,995,0.05
1524,Pearl St & Hanover Square,40.7047177,-74.00926027,995,0.05
1525,E 23 St & 1 Ave,40.736502,-73.978095,995,0.05
1526,Adelphi St & Myrtle Ave,40.69308257,-73.97178913,994,0.05
1527,Lenox Ave & W 117 St,40.8025566,-73.9490782,993,0.05
1528,W 74 St & Columbus Ave,40.7785669,-73.97754961,992,0.05
1529,E 147 St & Bergen Ave,40.814673,-73.91839,991,0.05
1530,34 St & 4 Ave,40.655278,-74.003101,991,0.05
1531,Sands St & Jay St,40.700119,-73.9862,991,0.05
1532,Meserole Ave & Manhattan Ave,40.72708584,-73.95299117,990,0.05
1533,51 St & Hobart St,40.757764,-73.907654,990,0.05
1534,Pershing Field,40.742677,-74.051788,986,0.05
1535,Clinton St & Joralemon St,40.69239502,-73.99337909,984,0.05
1536,Bergen St & Smith St,40.6867443,-73.99063168,983,0.05
1537,E 89 St & 3 Ave,40.7806284,-73.9521667,981,0.05
1538,River Ave & McClellan St,40.83406,-73.92243,981,0.05
1539,E 169 St & Webster Ave,40.834015,-73.908863,980,0.05
1540,E 110 St & Madison Ave,40.7961535,-73.94782145,979,0.05
1541,Forsyth St & Canal St,40.715816,-73.994224,979,0.05
1542,Southern Blvd & E 175 St,40.839335,-73.886445,979,0.05
1543,2 Ave & E 55 St,40.75792021,-73.96638215,976,0.05
1544,Atlantic Ave & Furman St,40.691652,-73.999979,976,0.05
1545,Madison St & Cypress Ave,40.70068,-73.90742,975,0.05
1546,Woodward Ave & Harman St,40.70793,-73.91092,973,0.05
1547,W 15 St & 6 Ave,40.738046,-73.99643,972,0.05
1548,Avenue D & E 10 St,40.72506551,-73.97515833,971,0.05
1549,West End Ave & W 94 St,40.7941654,-73.974124,968,0.05
1550,57 St & 1 Ave - Brooklyn Army Terminal Vaccination Site,40.646377,-74.023087,968,0.05
1551,21 Ave & Shore Blvd,40.783956,-73.916894,968,0.05
1552,W 51 St & Rockefeller Plaza,40.75969996,-73.97808194,967,0.05
1553,W 20 St & 7 Ave,40.742388,-73.997262,965,0.05
1554,Monroe St & Bedford Ave,40.6851443,-73.95380904,962,0.05
1555,Central Park W & W 103 St,40.79558954,-73.96188408,961,0.05
1556,Brook Ave & E 148 St,40.814383,-73.915368,960,0.05
1557,Allen St & Rivington St,40.720196,-73.989978,959,0.05
1558,Astor Place,40.719282,-74.071261,959,0.05
1559,Dixon Mills,40.72163,-74.049967,959,0.05
1560,Bergen St & Flatbush Ave,40.68094472,-73.97567332,956,0.05
1561,E 91 St & Park Ave,40.7835016,-73.955327,955,0.05
1562,Steinway St & Ditmars Blvd,40.772717,-73.906127,955,0.05
1563,Grand Concourse & E 144 St,40.816576,-73.927987,953,0.05
1564,Old Fulton St,40.702772,-73.993836,952,0.05
1565,5 Ave & E 88 St,40.78307,-73.95939,951,0.05
1566,E 44 St & 2 Ave,40.75118387,-73.97138715,951,0.05
1567,Sullivan Pl & Bedford Ave,40.66424,-73.957468,949,0.05
1568,Broadway & Ellwood St,40.862058,-73.929719,948,0.05
1569,Sherman Ave & Thayer St,40.863124,-73.926994,948,0.05
1570,Vernon Blvd & 50 Ave,40.74232744,-73.95411749,948,0.05
1571,Fulton St & William St,40.70960089,-74.00655091,946,0.05
1572,Convent Ave & W 151 St,40.82831,-73.942924,946,0.05
1573,Myrtle Ave & Grove St,40.69905,-73.91516,945,0.05
1574,Lafayette St & Jersey St,40.724561,-73.995653,943,0.05
1575,Broadway & W 29 St,40.746201,-73.988557,940,0.05
1576,Seaman Ave & Isham St,40.869898,-73.920763,938,0.05
1577,Greenwich Ave & 8 Ave,40.739017,-74.002638,937,0.05
1578,Westchester Ave & Longwood Ave,40.819701,-73.901311,937,0.05
1579,E 76 St & Park Ave,40.773763,-73.96222088,937,0.05
1580,Linden St & Knickerbocker Ave,40.69714,-73.91566,936,0.05
1581,Bushwick Ave & Furman Ave,40.68281,-73.90623,935,0.05
1582,34 Ave & 13 St,40.763875,-73.936484,935,0.05
1583,Allen St & Hester St,40.716059,-73.991908,934,0.05
1584,Mott St & Prince St,40.72318,-73.9948,933,0.05
1585,Broad St & Bridge St,40.70365182,-74.01167797,933,0.05
1586,Hilltop,40.731168,-74.057573,932,0.05
1587,Kent Ave & N 7 St,40.720368,-73.961651,927,0.05
1588,W 15 St & 7 Ave,40.739355,-73.999318,927,0.05
1589,E 20 St & 2 Ave,40.735877,-73.98205,926,0.05
1590,Stewart Ave & Johnson Ave,40.70869,-73.92587,924,0.05
1591,35 Ave & 10 St,40.763154,-73.939855,924,0.05
1592,Old Slip & South St,40.70336687,-74.00786787,922,0.05
1593,Southern Blvd & E 174 St,40.836733,-73.887931,922,0.05
1594,E 47 St & 1 Ave,40.75206862,-73.96784384,921,0.05
1595,Halsey St & Evergreen Ave,40.68858,-73.91227,921,0.05
1596,5 Ave & 37 St,40.652657,-74.002356,920,0.05
1597,St Mary's St & Jackson Ave,40.808891,-73.91081,920,0.05
1598,E 153 St & E 157 St,40.826677,-73.929327,916,0.05
1599,Hancock St & Wyckoff Ave,40.6972,-73.90674,915,0.05
1600,8 St & Washington St,40.745983,-74.028199,914,0.05
1601,2 Ave & E 31 St,40.742909,-73.977061,914,0.05
1602,Montrose Ave & Bushwick Ave,40.70767788,-73.94016171,911,0.05
1603,7 Ave & 22 St,40.658029,-73.989605,910,0.05
1604,E 88 St & Park Ave,40.7814107,-73.95595908,909,0.05
1605,Menahan St & Seneca Ave,40.70461,-73.91054,909,0.05
1606,Vesey Pl & River Terrace,40.715338,-74.016584,909,0.05
1607,Concourse Village East & E 158 St,40.823732,-73.919379,908,0.05
1608,Dean St & Franklin Ave,40.67759207,-73.95563722,907,0.05
1609,46 St & 25 Ave,40.765753,-73.90676,907,0.05
1610,Devoe St & Lorimer St,40.71335226,-73.94910336,906,0.05
1611,E 41 St & Madison Ave,40.75216528,-73.97992194,906,0.05
1612,South St & Gouverneur Ln,40.703554,-74.006702,906,0.05
1613,Longwood Ave & Southern Blvd,40.816343,-73.896447,904,0.05
1614,E 3 St & Church Ave,40.643817,-73.977433,904,0.05
1615,India St & Manhattan Ave,40.73232194,-73.9550858,902,0.05
1616,Atlantic Ave & Fort Greene Pl,40.68382604,-73.97632328,899,0.05
1617,44 St & 6 Ave,40.647105,-74.004483,899,0.05
1618,E 25 St & 2 Ave,40.739126,-73.979738,899,0.05
1619,50 St & 30 Ave,40.760083,-73.907107,898,0.05
1620,Ogden Ave & W 165 St,40.834457,-73.928381,897,0.05
1621,Lafayette Ave & Classon Ave,40.68900443,-73.96023854,896,0.05
1622,3 Ave & E 71 St,40.76873687,-73.96119945,895,0.05
1623,Riverside Dr & W 91 St,40.79313481,-73.97700369,895,0.05
1624,1 Ave & E 110 St,40.7923272,-73.9383,894,0.05
1625,Greenwood Ave & E 4 St,40.650739,-73.977739,894,0.05
1626,W 163 St & Edgecombe Ave,40.835798,-73.937496,893,0.05
1627,Broadway & W 51 St,40.762288,-73.983362,892,0.05
1628,Hicks St & Montague St,40.69512845,-73.99595065,890,0.05
1629,E Fordham Rd & Webster Ave,40.861748,-73.89105,889,0.05
1630,W 63 St & Broadway,40.771639,-73.982614,889,0.05
1631,E 75 St & 3 Ave,40.77112927,-73.95772297,889,0.05
1632,Perry St & Bleecker St,40.735354,-74.004831,887,0.05
1633,E 11 St & 2 Ave,40.730473,-73.986724,885,0.05
1634,E 93 St & 2 Ave,40.78245418,-73.94891962,882,0.05
1635,E 167 St & Clay Ave,40.83094,-73.91125,880,0.05
1636,Carlton Ave & Dean St,40.6809741,-73.9710097,879,0.05
1637,Prospect Ave & E 167 St,40.826303,-73.898751,878,0.05
1638,Bergen Ave,40.722103,-74.071455,878,0.05
1639,Central Park W & W 97 St,40.792495,-73.964171,877,0.05
1640,1 Ave & E 78 St,40.771404,-73.953517,874,0.05
1641,W 48 St & Rockefeller Plaza,40.75793646,-73.97960275,871,0.05
1642,Grand St & Samuel Dickstein Plaza,40.71511872,-73.98417056,870,0.05
1643,Market St & Cherry St,40.71076228,-73.99400398,869,0.05
1644,W 204 St & Vermilyea Ave,40.866141,-73.922648,867,0.05
1645,Henry St & W 9 St,40.676374,-74.003249,867,0.05
1646,West End Ave & W 107 St,40.8021174,-73.96818053,867,0.05
1647,Central Park West & W 76 St,40.778968,-73.973747,866,0.05
1648,St Marks Pl & 2 Ave,40.728419,-73.98714,863,0.05
1649,Duffield St & Willoughby St,40.69221589,-73.9842844,862,0.05
1650,38 St & Northern Blvd,40.752372,-73.925384,862,0.05
1651,E 138 St & Cypress Ave,40.805559,-73.914718,862,0.05
1652,E 102 St & 1 Ave,40.7869946,-73.94164802,860,0.05
1653,3 St & 7 Ave,40.6703837,-73.97839676,859,0.05
1654,Ft. Washington Ave & W 190 St,40.856906,-73.935662,857,0.05
1655,Catherine St & Monroe St,40.71117444,-73.99682619,856,0.05
1656,5 Ave & 3 St,40.6728155,-73.98352355,856,0.05
